C01.252.410	Aframomum corrorima	1	Gram-Positive Bacterial Infections
C01.252.410	Alpinia officinarum	1	Gram-Positive Bacterial Infections
C01.252.410	Ocimum tenuiflorum	1	Gram-Positive Bacterial Infections
C01.252.410	Syzygium aromaticum	1	Gram-Positive Bacterial Infections
C01.252.410	Pimpinella anisum	1	Gram-Positive Bacterial Infections
C01.252.410	Rhus coriaria	1	Gram-Positive Bacterial Infections
C01.252.410	Ginkgo biloba	1	Gram-Positive Bacterial Infections
C01.252.410	Sinapis alba	1	Gram-Positive Bacterial Infections
C01.252.410	Pimenta dioica	1	Gram-Positive Bacterial Infections
C01.252.410	Salvia sclarea	1	Gram-Positive Bacterial Infections
C01.252.410	Lavandula angustifolia	1	Gram-Positive Bacterial Infections
C01.252.410	Ocimum basilicum	1	Gram-Positive Bacterial Infections
C01.252.410	Salvia rosmarinus	1	Gram-Positive Bacterial Infections
C01.252.410	Apium graveolens	1	Gram-Positive Bacterial Infections
C01.252.410	Capsicum annuum	1	Gram-Positive Bacterial Infections
C01.252.410	Foeniculum vulgare	1	Gram-Positive Bacterial Infections
C01.252.410	Glycyrrhiza glabra	1	Gram-Positive Bacterial Infections
C01.252.410	Taraxacum officinale	1	Gram-Positive Bacterial Infections
C01.252.410	Cuminum cyminum	1	Gram-Positive Bacterial Infections
C01.252.410	Trachyspermum ammi	1	Gram-Positive Bacterial Infections
C01.252.410	Aloysia triphylla	1	Gram-Positive Bacterial Infections
C01.252.410	Alkanna tinctoria	1	Gram-Positive Bacterial Infections
C01.252.410	Juniperus communis	1	Gram-Positive Bacterial Infections
C01.252.410	Epilobium parviflorum	1	Gram-Positive Bacterial Infections
C01.252.410	Nasturtium officinale	1	Gram-Positive Bacterial Infections
C01.252.410	Bixa orellana	1	Gram-Positive Bacterial Infections
C01.252.410	Zingiber officinale	1	Gram-Positive Bacterial Infections
C01.252.620	Cinnamomum verum	2	Pneumonia, Bacterial
C01.252.620	Cinnamomum aromaticum	1	Pneumonia, Bacterial
C01.252.620	Piper nigrum	1	Pneumonia, Bacterial
C01.252.620	Curcuma longa	1	Pneumonia, Bacterial
C01.252.620	Schinus terebinthifolia	1	Pneumonia, Bacterial
C01.252.620	Aframomum corrorima	1	Pneumonia, Bacterial
C01.252.620	Ocimum tenuiflorum	1	Pneumonia, Bacterial
C01.252.620	Syzygium aromaticum	1	Pneumonia, Bacterial
C01.252.620	Rhus coriaria	1	Pneumonia, Bacterial
C01.252.620	Mentha x piperita	1	Pneumonia, Bacterial
C01.252.620	Persea americana	1	Pneumonia, Bacterial
C01.252.620	Sinapis alba	1	Pneumonia, Bacterial
C01.252.620	Salvia sclarea	1	Pneumonia, Bacterial
C01.252.620	Lavandula angustifolia	1	Pneumonia, Bacterial
C01.252.620	Origanum vulgare	1	Pneumonia, Bacterial
C01.252.620	Salvia rosmarinus	1	Pneumonia, Bacterial
C01.252.620	Capsicum annuum	1	Pneumonia, Bacterial
C01.252.620	Allium sativum	1	Pneumonia, Bacterial
C01.252.620	Foeniculum vulgare	1	Pneumonia, Bacterial
C01.252.620	Piper longum	1	Pneumonia, Bacterial
C01.252.620	Glycyrrhiza glabra	1	Pneumonia, Bacterial
C01.252.620	Thymus vulgaris	1	Pneumonia, Bacterial
C01.252.620	Taraxacum officinale	1	Pneumonia, Bacterial
C01.252.620	Cuminum cyminum	1	Pneumonia, Bacterial
C01.252.620	Trachyspermum ammi	1	Pneumonia, Bacterial
C01.252.620	Aloysia triphylla	1	Pneumonia, Bacterial
C01.252.620	Alkanna tinctoria	1	Pneumonia, Bacterial
C01.252.620	Epilobium parviflorum	1	Pneumonia, Bacterial
C01.252.620	Bixa orellana	1	Pneumonia, Bacterial
C01.252.620	Kaempferia galanga	1	Pneumonia, Bacterial
C01.252.810	Piper longum	1	Sexually Transmitted Diseases, Bacterial
C01.252.825	Nigella sativa	1	Skin Diseases, Bacterial
C01.252.954	Schinus terebinthifolia	1	Vaginosis, Bacterial
C01.252.954	Berberis vulgaris	1	Vaginosis, Bacterial
C01.539.160	Persea americana	1	Bone Diseases, Infectious
C01.539.221	Illicium verum	1	Communicable Diseases
C01.539.221	Cinnamomum verum	1	Communicable Diseases
C01.539.221	Borago officinalis	1	Communicable Diseases
C01.539.221	Curcuma longa	1	Communicable Diseases
C01.539.221	Attalea speciosa	1	Communicable Diseases
C01.539.221	Houttuynia cordata	1	Communicable Diseases
C01.539.221	Schinus terebinthifolia	1	Communicable Diseases
C01.539.221	Tagetes minuta	1	Communicable Diseases
C01.539.221	Alpinia officinarum	1	Communicable Diseases
C01.539.221	Dysphania ambrosioides	1	Communicable Diseases
C01.539.221	Salvia officinalis	1	Communicable Diseases
C01.539.221	Salvia rosmarinus	1	Communicable Diseases
C01.539.221	Allium sativum	1	Communicable Diseases
C01.539.221	Satureja hortensis	1	Communicable Diseases
C01.539.221	Chenopodium quinoa	1	Communicable Diseases
C01.539.221	Cymbopogon citratus	1	Communicable Diseases
C01.539.221	Artemisia absinthium	1	Communicable Diseases
C01.539.221	Zingiber officinale	1	Communicable Diseases
C01.539.248	Coriandrum sativum	1	Cross Infection
C01.539.248	Sesamum indicum	1	Cross Infection
C01.539.248	Helianthus annuus	1	Cross Infection
C01.539.248	Allium sativum	1	Cross Infection
C01.539.375	Ocimum tenuiflorum	1	Eye Infections
C01.539.375	Allium sativum	1	Eye Infections
C01.539.463	Schinus terebinthifolia	1	Intraabdominal Infections
C01.539.463	Zingiber officinale	1	Intraabdominal Infections
C01.539.597	Chamaemelum nobile	1	Opportunistic Infections
C01.539.674	Petroselinum crispum	1	Pregnancy Complications, Infectious
C01.539.739	Allium sativum	1	Respiratory Tract Infections
C01.539.757	Curcuma longa	2	Sepsis
C01.539.757	Sesamum indicum	2	Sepsis
C01.539.757	Carthamus tinctorius	2	Sepsis
C01.539.757	Allium sativum	2	Sepsis
C01.539.757	Illicium verum	1	Sepsis
C01.539.757	Borago officinalis	1	Sepsis
C01.539.757	Linum usitatissimum	1	Sepsis
C01.539.757	Foeniculum vulgare	1	Sepsis
C01.539.757	Trachyspermum ammi	1	Sepsis
C01.539.778	Piper longum	1	Sexually Transmitted Diseases
C01.539.800	Allium sativum	3	Skin Diseases, Infectious
C01.539.800	Cinnamomum aromaticum	2	Skin Diseases, Infectious
C01.539.800	Nigella sativa	2	Skin Diseases, Infectious
C01.539.800	Curcuma longa	1	Skin Diseases, Infectious
C01.539.800	Poterium sanguisorba	1	Skin Diseases, Infectious
C01.539.800	Salvia officinalis	1	Skin Diseases, Infectious
C01.539.800	Lavandula angustifolia	1	Skin Diseases, Infectious
C01.539.800	Melissa officinalis	1	Skin Diseases, Infectious
C01.539.800	Coriandrum sativum	1	Skin Diseases, Infectious
C01.539.800	Thymus vulgaris	1	Skin Diseases, Infectious
C01.539.800	Laurus nobilis	1	Skin Diseases, Infectious
C01.539.830	Hibiscus sabdariffa	1	Suppuration
C01.539.830	Taraxacum officinale	1	Suppuration
C01.539.861	Curcuma longa	1	Toxemia
C01.539.861	Linum usitatissimum	1	Toxemia
C01.539.861	Sesamum indicum	1	Toxemia
C01.703.080	Heracleum persicum	1	Aspergillosis
C01.703.080	Origanum vulgare	1	Aspergillosis
C01.703.160	Allium sativum	3	Candidiasis
C01.703.160	Cinnamomum aromaticum	1	Candidiasis
C01.703.160	Cinnamomum verum	1	Candidiasis
C01.703.160	Syzygium aromaticum	1	Candidiasis
C01.703.160	Glycyrrhiza glabra	1	Candidiasis
C01.703.160	Thymus vulgaris	1	Candidiasis
C01.703.160	Nigella sativa	1	Candidiasis
C01.703.160	Cymbopogon citratus	1	Candidiasis
C01.703.160	Zingiber officinale	1	Candidiasis
C01.703.181	Allium sativum	2	Central Nervous System Fungal Infections
C01.703.203	Zingiber officinale	1	Coccidioidomycosis
C01.703.248	Allium sativum	2	Cryptococcosis
C01.703.295	Allium sativum	3	Dermatomycoses
C01.703.295	Cinnamomum aromaticum	2	Dermatomycoses
C01.703.295	Curcuma longa	1	Dermatomycoses
C01.703.295	Heracleum persicum	1	Dermatomycoses
C01.703.295	Origanum vulgare	1	Dermatomycoses
C01.703.295	Coriandrum sativum	1	Dermatomycoses
C01.703.295	Thymus vulgaris	1	Dermatomycoses
C01.703.295	Nigella sativa	1	Dermatomycoses
C01.703.343	Allium sativum	1	Eye Infections, Fungal
C01.703.534	Heracleum persicum	2	Lung Diseases, Fungal
C01.703.534	Origanum vulgare	2	Lung Diseases, Fungal
C02.081.270	Allium sativum	1	Dengue
C02.081.980	Capsicum annuum	1	Yellow Fever
C02.081.980	Allium sativum	1	Yellow Fever
C02.081.980	Crocus sativus	1	Yellow Fever
C02.182.525	Melissa officinalis	1	Encephalitis, Viral
C02.182.710	Houttuynia cordata	1	Pseudorabies
C02.256.430	Cichorium intybus	1	Hepadnaviridae Infections
C02.256.430	Curcuma longa	1	Hepadnaviridae Infections
C02.256.430	Glycyrrhiza glabra	1	Hepadnaviridae Infections
C02.256.466	Curcuma longa	1	Herpesviridae Infections
C02.256.466	Houttuynia cordata	1	Herpesviridae Infections
C02.256.466	Ocimum tenuiflorum	1	Herpesviridae Infections
C02.256.466	Melissa officinalis	1	Herpesviridae Infections
C02.256.466	Glycyrrhiza glabra	1	Herpesviridae Infections
C02.256.743	Persea americana	1	Poxviridae Infections
C02.256.743	Allium sativum	1	Poxviridae Infections
C02.290.325	Melissa officinalis	1	Encephalitis, Herpes Simplex
C02.440.435	Cichorium intybus	1	Hepatitis B
C02.440.435	Curcuma longa	1	Hepatitis B
C02.440.435	Glycyrrhiza glabra	1	Hepatitis B
C02.440.440	Glycyrrhiza glabra	1	Hepatitis C
C02.440.440	Zingiber officinale	1	Hepatitis C
C02.782.147	Salvia rosmarinus	1	Bunyaviridae Infections
C02.782.147	Helianthus annuus	1	Bunyaviridae Infections
C02.782.350	Allium sativum	2	Flaviviridae Infections
C02.782.350	Capsicum annuum	1	Flaviviridae Infections
C02.782.350	Glycyrrhiza glabra	1	Flaviviridae Infections
C02.782.350	Crocus sativus	1	Flaviviridae Infections
C02.782.350	Zingiber officinale	1	Flaviviridae Infections
C02.782.417	Allium sativum	2	Hemorrhagic Fevers, Viral
C02.782.417	Capsicum annuum	1	Hemorrhagic Fevers, Viral
C02.782.417	Crocus sativus	1	Hemorrhagic Fevers, Viral
C02.782.580	Cinnamomum aromaticum	1	Mononegavirales Infections
C02.782.580	Salvia rosmarinus	1	Mononegavirales Infections
C02.782.815	Curcuma longa	1	Retroviridae Infections
C02.782.815	Allium sativum	1	Retroviridae Infections
C02.782.815	Nigella sativa	1	Retroviridae Infections
C02.800.801	Curcuma longa	1	Sexually Transmitted Diseases, Viral
C02.800.801	Allium sativum	1	Sexually Transmitted Diseases, Viral
C02.800.801	Nigella sativa	1	Sexually Transmitted Diseases, Viral
C02.928.313	Curcuma longa	1	Epstein-Barr Virus Infections
C03.105.250	Allium sativum	1	Central Nervous System Helminthiasis
C03.335.190	Mentha x piperita	1	Cestode Infections
C03.335.190	Allium sativum	1	Cestode Infections
C03.335.349	Nigella sativa	1	Helminthiasis, Animal
C03.335.508	Piper nigrum	1	Nematode Infections
C03.335.508	Dysphania ambrosioides	1	Nematode Infections
C03.335.508	Artemisia vulgaris	1	Nematode Infections
C03.335.508	Allium sativum	1	Nematode Infections
C03.335.508	Nigella sativa	1	Nematode Infections
C03.335.865	Allium sativum	3	Trematode Infections
C03.335.865	Nigella sativa	2	Trematode Infections
C03.335.865	Curcuma longa	1	Trematode Infections
C03.335.865	Uvaria chamae	1	Trematode Infections
C03.335.865	Ruta graveolens	1	Trematode Infections
C03.335.865	Piper cubeba	1	Trematode Infections
C03.335.865	Nasturtium officinale	1	Trematode Infections
C03.335.865	Zingiber officinale	1	Trematode Infections
C03.432.250	Origanum vulgare	1	Blastocystis Infections
C03.432.250	Ferula assa-foetida	1	Blastocystis Infections
C03.432.481	Anethum graveolens	1	Giardiasis
C03.518.424	Nasturtium officinale	1	Fascioliasis
C03.701.377	Nigella sativa	1	Helminthiasis, Animal
C03.752.049	Origanum vulgare	1	Amebiasis
C03.752.049	Piper longum	1	Amebiasis
C03.752.049	Ferula assa-foetida	1	Amebiasis
C03.752.250	Syzygium aromaticum	1	Coccidiosis
C03.752.250	Ginkgo biloba	1	Coccidiosis
C03.752.250	Origanum vulgare	1	Coccidiosis
C03.752.250	Allium sativum	1	Coccidiosis
C03.752.250	Thymus vulgaris	1	Coccidiosis
C03.752.250	Artemisia absinthium	1	Coccidiosis
C03.752.300	Allium sativum	4	Euglenozoa Infections
C03.752.300	Cinnamomum verum	1	Euglenozoa Infections
C03.752.300	Achillea millefolium	1	Euglenozoa Infections
C03.752.300	Curcuma longa	1	Euglenozoa Infections
C03.752.300	Syzygium aromaticum	1	Euglenozoa Infections
C03.752.300	Mentha x piperita	1	Euglenozoa Infections
C03.752.300	Salvia officinalis	1	Euglenozoa Infections
C03.752.300	Thymus vulgaris	1	Euglenozoa Infections
C03.752.300	Nigella sativa	1	Euglenozoa Infections
C03.752.300	Cymbopogon citratus	1	Euglenozoa Infections
C03.752.400	Anethum graveolens	1	Giardiasis
C03.752.530	Cinnamomum aromaticum	2	Malaria
C03.752.530	Cymbopogon citratus	2	Malaria
C03.752.530	Piper nigrum	1	Malaria
C03.752.530	Cichorium intybus	1	Malaria
C03.752.530	Murraya koenigii	1	Malaria
C03.752.530	Ocimum tenuiflorum	1	Malaria
C03.752.530	Plectranthus amboinicus	1	Malaria
C03.752.530	Dysphania ambrosioides	1	Malaria
C03.752.530	Persea americana	1	Malaria
C03.752.530	Brassica nigra	1	Malaria
C03.752.530	Nepeta cataria	1	Malaria
C03.752.530	Artemisia vulgaris	1	Malaria
C03.752.530	Helianthus annuus	1	Malaria
C03.752.530	Allium sativum	1	Malaria
C03.752.530	Piper longum	1	Malaria
C03.752.530	Nigella sativa	1	Malaria
C03.752.530	Artemisia absinthium	1	Malaria
C03.752.530	Zingiber officinale	1	Malaria
C03.858.211	Curcuma longa	1	Ectoparasitic Infestations
C03.858.211	Tagetes minuta	1	Ectoparasitic Infestations
C03.858.211	Syzygium aromaticum	1	Ectoparasitic Infestations
C03.858.211	Origanum vulgare	1	Ectoparasitic Infestations
C03.858.211	Cymbopogon citratus	1	Ectoparasitic Infestations
C03.858.560	Allium sativum	2	Leishmaniasis
C03.858.560	Achillea millefolium	1	Leishmaniasis
C03.858.560	Curcuma longa	1	Leishmaniasis
C03.858.560	Salvia officinalis	1	Leishmaniasis
C03.858.560	Thymus vulgaris	1	Leishmaniasis
C03.858.560	Nigella sativa	1	Leishmaniasis
C03.858.560	Cymbopogon citratus	1	Leishmaniasis
C04.182.254	Oenothera biennis	1	Epidermal Cyst
C04.182.612	Cinnamomum verum	1	Ovarian Cysts
C04.182.612	Origanum majorana	1	Ovarian Cysts
C04.182.612	Mentha spicata	1	Ovarian Cysts
C04.182.612	Papaver somniferum	1	Ovarian Cysts
C04.182.612	Foeniculum vulgare	1	Ovarian Cysts
C04.182.612	Glycyrrhiza glabra	1	Ovarian Cysts
C04.182.612	Chamaemelum nobile	1	Ovarian Cysts
C04.182.867	Piper nigrum	1	Synovial Cyst
C04.445.810	Orchis mascula	1	Tuberous Sclerosis
C04.445.810	Zingiber officinale	1	Tuberous Sclerosis
C04.557.337	Allium sativum	3	Leukemia
C04.557.337	Cinnamomum verum	2	Leukemia
C04.557.337	Curcuma longa	2	Leukemia
C04.557.337	Salvia rosmarinus	2	Leukemia
C04.557.337	Cichorium intybus	1	Leukemia
C04.557.337	Curcuma zedoaria	1	Leukemia
C04.557.337	Attalea speciosa	1	Leukemia
C04.557.337	Hibiscus sabdariffa	1	Leukemia
C04.557.337	Persea americana	1	Leukemia
C04.557.337	Armoracia rusticana	1	Leukemia
C04.557.337	Pistacia lentiscus	1	Leukemia
C04.557.337	Melissa officinalis	1	Leukemia
C04.557.337	Allium tuberosum	1	Leukemia
C04.557.337	Perilla frutescens	1	Leukemia
C04.557.337	Glycyrrhiza glabra	1	Leukemia
C04.557.337	Thymus vulgaris	1	Leukemia
C04.557.337	Taraxacum officinale	1	Leukemia
C04.557.337	Myristica fragrans	1	Leukemia
C04.557.337	Nigella sativa	1	Leukemia
C04.557.337	Eutrema japonicum	1	Leukemia
C04.557.337	Crocus sativus	1	Leukemia
C04.557.386	Curcuma longa	2	Lymphoma
C04.557.386	Allium sativum	2	Lymphoma
C04.557.386	Sesamum indicum	1	Lymphoma
C04.557.386	Nigella sativa	1	Lymphoma
C04.557.450	Curcuma longa	6	Neoplasms, Connective and Soft Tissue
C04.557.450	Allium sativum	3	Neoplasms, Connective and Soft Tissue
C04.557.450	Crocus sativus	3	Neoplasms, Connective and Soft Tissue
C04.557.450	Juniperus communis	2	Neoplasms, Connective and Soft Tissue
C04.557.450	Ginkgo biloba	1	Neoplasms, Connective and Soft Tissue
C04.557.450	Oenothera biennis	1	Neoplasms, Connective and Soft Tissue
C04.557.450	Glycyrrhiza glabra	1	Neoplasms, Connective and Soft Tissue
C04.557.465	Curcuma longa	4	Neoplasms, Germ Cell and Embryonal
C04.557.465	Zingiber officinale	4	Neoplasms, Germ Cell and Embryonal
C04.557.465	Allium sativum	3	Neoplasms, Germ Cell and Embryonal
C04.557.465	Ginkgo biloba	2	Neoplasms, Germ Cell and Embryonal
C04.557.465	Melissa officinalis	2	Neoplasms, Germ Cell and Embryonal
C04.557.465	Cinnamomum verum	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Piper nigrum	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Curcuma zedoaria	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Murraya koenigii	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Hibiscus sabdariffa	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Mentha aquatica	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Alpinia officinarum	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Syzygium aromaticum	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Angelica keiskei	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Pistacia lentiscus	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Salvia sclarea	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Origanum vulgare	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Salvia rosmarinus	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Sesamum indicum	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Carthamus tinctorius	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Helianthus annuus	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Foeniculum vulgare	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Perilla frutescens	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Piper longum	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Glycyrrhiza glabra	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Taraxacum officinale	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Artemisia dracunculus	1	Neoplasms, Germ Cell and Embryonal
C04.557.465	Alpinia galanga	1	Neoplasms, Germ Cell and Embryonal
C04.557.470	Allium sativum	9	Neoplasms, Glandular and Epithelial
C04.557.470	Curcuma longa	7	Neoplasms, Glandular and Epithelial
C04.557.470	Crocus sativus	7	Neoplasms, Glandular and Epithelial
C04.557.470	Zingiber officinale	7	Neoplasms, Glandular and Epithelial
C04.557.470	Elettaria cardamomum	3	Neoplasms, Glandular and Epithelial
C04.557.470	Syzygium aromaticum	3	Neoplasms, Glandular and Epithelial
C04.557.470	Sesamum indicum	3	Neoplasms, Glandular and Epithelial
C04.557.470	Glycyrrhiza glabra	3	Neoplasms, Glandular and Epithelial
C04.557.470	Gynostemma pentaphyllum	2	Neoplasms, Glandular and Epithelial
C04.557.470	Ginkgo biloba	2	Neoplasms, Glandular and Epithelial
C04.557.470	Oenothera biennis	2	Neoplasms, Glandular and Epithelial
C04.557.470	Capsicum annuum	2	Neoplasms, Glandular and Epithelial
C04.557.470	Capsicum frutescens	2	Neoplasms, Glandular and Epithelial
C04.557.470	Perilla frutescens	2	Neoplasms, Glandular and Epithelial
C04.557.470	Nigella sativa	2	Neoplasms, Glandular and Epithelial
C04.557.470	Alpinia officinarum	1	Neoplasms, Glandular and Epithelial
C04.557.470	Ocimum tenuiflorum	1	Neoplasms, Glandular and Epithelial
C04.557.470	Umbellularia californica	1	Neoplasms, Glandular and Epithelial
C04.557.470	Angelica keiskei	1	Neoplasms, Glandular and Epithelial
C04.557.470	Pistacia lentiscus	1	Neoplasms, Glandular and Epithelial
C04.557.470	Melissa officinalis	1	Neoplasms, Glandular and Epithelial
C04.557.470	Ocimum basilicum	1	Neoplasms, Glandular and Epithelial
C04.557.470	Salvia rosmarinus	1	Neoplasms, Glandular and Epithelial
C04.557.470	Linum usitatissimum	1	Neoplasms, Glandular and Epithelial
C04.557.470	Carthamus tinctorius	1	Neoplasms, Glandular and Epithelial
C04.557.470	Portulaca oleracea	1	Neoplasms, Glandular and Epithelial
C04.557.470	Piper longum	1	Neoplasms, Glandular and Epithelial
C04.557.470	Cuminum cyminum	1	Neoplasms, Glandular and Epithelial
C04.557.470	Trachyspermum ammi	1	Neoplasms, Glandular and Epithelial
C04.557.470	Nasturtium officinale	1	Neoplasms, Glandular and Epithelial
C04.557.470	Laurus nobilis	1	Neoplasms, Glandular and Epithelial
C04.557.470	Kaempferia galanga	1	Neoplasms, Glandular and Epithelial
C04.557.580	Curcuma longa	4	Neoplasms, Nerve Tissue
C04.557.580	Zingiber officinale	4	Neoplasms, Nerve Tissue
C04.557.580	Allium sativum	3	Neoplasms, Nerve Tissue
C04.557.580	Ginkgo biloba	2	Neoplasms, Nerve Tissue
C04.557.580	Melissa officinalis	2	Neoplasms, Nerve Tissue
C04.557.580	Cinnamomum verum	1	Neoplasms, Nerve Tissue
C04.557.580	Piper nigrum	1	Neoplasms, Nerve Tissue
C04.557.580	Curcuma zedoaria	1	Neoplasms, Nerve Tissue
C04.557.580	Murraya koenigii	1	Neoplasms, Nerve Tissue
C04.557.580	Hibiscus sabdariffa	1	Neoplasms, Nerve Tissue
C04.557.580	Mentha aquatica	1	Neoplasms, Nerve Tissue
C04.557.580	Alpinia officinarum	1	Neoplasms, Nerve Tissue
C04.557.580	Syzygium aromaticum	1	Neoplasms, Nerve Tissue
C04.557.580	Angelica keiskei	1	Neoplasms, Nerve Tissue
C04.557.580	Pistacia lentiscus	1	Neoplasms, Nerve Tissue
C04.557.580	Salvia sclarea	1	Neoplasms, Nerve Tissue
C04.557.580	Salvia rosmarinus	1	Neoplasms, Nerve Tissue
C04.557.580	Sesamum indicum	1	Neoplasms, Nerve Tissue
C04.557.580	Carthamus tinctorius	1	Neoplasms, Nerve Tissue
C04.557.580	Helianthus annuus	1	Neoplasms, Nerve Tissue
C04.557.580	Foeniculum vulgare	1	Neoplasms, Nerve Tissue
C04.557.580	Perilla frutescens	1	Neoplasms, Nerve Tissue
C04.557.580	Piper longum	1	Neoplasms, Nerve Tissue
C04.557.580	Glycyrrhiza glabra	1	Neoplasms, Nerve Tissue
C04.557.580	Taraxacum officinale	1	Neoplasms, Nerve Tissue
C04.557.580	Artemisia dracunculus	1	Neoplasms, Nerve Tissue
C04.557.580	Alpinia galanga	1	Neoplasms, Nerve Tissue
C04.557.595	Elettaria cardamomum	1	Neoplasms, Plasma Cell
C04.557.595	Curcuma longa	1	Neoplasms, Plasma Cell
C04.557.595	Zingiber officinale	1	Neoplasms, Plasma Cell
C04.557.645	Glycyrrhiza glabra	1	Neoplasms, Vascular Tissue
C04.557.665	Zingiber officinale	2	Nevi and Melanomas
C04.557.665	Cinnamomum verum	1	Nevi and Melanomas
C04.557.665	Piper nigrum	1	Nevi and Melanomas
C04.557.665	Curcuma longa	1	Nevi and Melanomas
C04.557.665	Curcuma zedoaria	1	Nevi and Melanomas
C04.557.665	Murraya koenigii	1	Nevi and Melanomas
C04.557.665	Hibiscus sabdariffa	1	Nevi and Melanomas
C04.557.665	Mentha aquatica	1	Nevi and Melanomas
C04.557.665	Alpinia officinarum	1	Nevi and Melanomas
C04.557.665	Syzygium aromaticum	1	Nevi and Melanomas
C04.557.665	Ginkgo biloba	1	Nevi and Melanomas
C04.557.665	Mentha x piperita	1	Nevi and Melanomas
C04.557.665	Pistacia lentiscus	1	Nevi and Melanomas
C04.557.665	Salvia sclarea	1	Nevi and Melanomas
C04.557.665	Melissa officinalis	1	Nevi and Melanomas
C04.557.665	Salvia rosmarinus	1	Nevi and Melanomas
C04.557.665	Sesamum indicum	1	Nevi and Melanomas
C04.557.665	Carthamus tinctorius	1	Nevi and Melanomas
C04.557.665	Helianthus annuus	1	Nevi and Melanomas
C04.557.665	Allium sativum	1	Nevi and Melanomas
C04.557.665	Foeniculum vulgare	1	Nevi and Melanomas
